ID,Average_Rating,Reviews,Sentiment Ratio
B00KZ2B8EU,3.8,10,0.2584
B00KZ22ED4,4.5,10,0.5692
B00L1QBC40,5,5,0.7247
B00L1QAWVY,5,2,0.3294
B00L1QBPJC,4.2,10,0.3604
B00L1QBIR6,3.7,10,0.6131
B00L1QF43U,4.4,10,0.5043
B00L1QCRZ8,3.8,10,0.5722
B00L1Q93V4,5,10,0.307
B00L1Q8L8K,4.6,10,0.4874
B00L1QB0RO,4.2,10,0.397
B00L1QGJZC,4.4,10,0.4333
B00L1QC1OU,3.8333,6,0.4635
B00L1QDBMQ,4,10,0.6937
B00L1QHUXW,4.6667,3,0.578
B00L1QHJ9M,4,10,0.3565
B00L1QFEEY,4.7,10,0.4884
B00L1QITBY,4.7,10,0.5335
B00L1QHG1S,4.75,8,0.6607
B00L1QAKLQ,5,1,0.6666
B00L1QBMEA,4,10,0.5781
B00L1QIPSG,4.6,10,0.4519
B00L1QFX54,3.8,10,0.4151
B00L1QBSOO,4,3,0.2208
B00L1QI9FA,4.4,10,0.5075
B00L1QI3Z6,4.4,10,0.5093
B00L1QFM8W,4.5,10,0.527
B00L1QCOVA,2.5,2,0.1153
B00L1QFHQY,4.3333,6,0.507
B00L1Q8PRW,4.6,10,0.5851
B00L1QGBK0,4.4444,9,0.4933
B00L1QH2FS,4.3,10,0.4222
B00L1QH9VA,4.75,4,0.6931
B00L1QFAU2,3.6,10,0.3864
B00L1QIETG,4.8,10,0.5793
B00L1Q8VBC,4.2,10,0.1911
B00L1QGYWU,4.2222,9,0.4893
B00L1QCY2O,4.5,10,0.2912
B00L1QBFSS,3.6,10,0.4487
B00L1QC5Q4,4.4,10,0.5688
B00L1QHCW6,3.75,4,0.6305
B00L98QNCQ,3,1,0.5719
B00LGWF8V2,4.8889,9,0.585
B00LN230ME,4.2,10,0.5292
B00LNB4268,4.5,2,0.659
B00LPEP0QO,5,1,-0.2469
B00LPEY95W,3,3,-0.1831
B00LPESMZK,1,1,0.9607
B00LTKVKS6,3.3,10,0.2107
B00LTKW5YE,4.6,10,0.7483
B00LTKVR3O,4.3333,3,0.5095
B00LZ3G33E,5,1,0.6249
B00M0FCHC2,4.8,10,0.6458
B00M0IUR3A,5,6,0.651
B00M0IW2BK,3.6,10,0.3259
B00M0IW6C0,4.7,10,0.3394
B00M0IUWSA,4.5,10,0.48
B00M0IWJ6I,3.9,10,0.3861
B00M0IWMTW,4.8,10,0.5755
B00M0IUM9E,4.2,10,0.4798
B00M0IV33I,3.6667,6,0.2775
B00M0IWFRG,5,10,0.6365
B00M0IWA9Y,4.1,10,0.5444
B00M0IVPL8,4.5,10,0.3639
B00M0IWR10,4.7,10,0.4252
B00M0IV7JI,5,10,0.668
B00M0N0ZCS,4.2,10,0.21
B00M0N0RQW,4.7,10,0.2871
B00M0N18YM,4.8,10,0.485
B00M0N1CM0,4,10,0.1086
B00M0QZTHG,5,10,0.4311
B00M2A9CZA,5,1,0.6588
B00MA4WS5Y,4.6,10,0.2835
B00MA7P4RA,4,10,0.5108
B00MA7PNXA,5,4,0.8074
B00MB2DJFS,4.2,10,0.5067
B00MB2DGU6,4.8,10,0.4014
B00MB52X0W,5,10,0.4762
B00MBEKBIY,4.6,10,0.4385
B00MBEJFQS,4.6667,9,0.4091
B00MBEK5UI,5,10,0.5397
B00MBEKH6U,4.2,10,0.5155
B00MBEK2W4,4.3,10,0.5659
B00MBEJW9I,4.3,10,0.4953
B00MGK15HE,4,10,0.3968
B00MHFQ4ZG,4.8,10,0.5687
B00MHFQ73A,4.25,4,0.3267
B00MHT89KA,4.8,10,0.6171
B00MHT82YI,3.25,8,0.2003
B00MHT8FCC,4.4,10,0.445
B00MHTAXQI,5,10,0.6277
B00MHTAR9Q,4.1,10,0.5747
B00MHT9ZW6,3.5,2,0.2646
B00MHTB1EQ,4.75,4,0.6034
B00MHTBENY,4.3333,3,0.3228
B00MHTBLWS,3.6,10,0.3348
B00MHTD5H2,4.6,10,0.7634
B00MHTB8EY,4.5,10,0.4177
B00MHT9OU4,5,2,0.732
B00MHTBHW2,4.5,10,0.3924
B00MHTDSWE,4.3,10,0.5512
B00MHTA94O,4.25,8,0.4362
B00MHTEC6A,3.9,10,0.3834
B00MHT9UGW,3,2,-0.1034
B00MHTB6V4,4.5,10,0.5717
B00MHTCKUK,3.8,10,0.4303
B00MHTEKDU,4.5,10,0.5302
B00MHTCFZ0,4.8,10,0.5617
B00MHTCXDE,3.1,10,0.5502
B00MHTE4UE,3.3,10,0.38
B00MHTFLCE,4.9,10,0.3202
B00MHTAU52,3.9,10,0.6466
B00MHTDWWU,4,10,0.4336
B00MHTEFZI,4.875,8,0.5037
B00MHTCHMG,5,6,0.5035
B00MHT8NRO,5,10,0.5427
B00MHTEINW,4.9,10,0.7105
B00MHTDY9Q,4.3,10,0.6729
B00MHTDMWU,3,7,0.0733
B00MHTGBLE,2.6,10,0.2955
B00MHTFD3Q,3.8571,7,0.36
B00MHTF4YO,4,10,0.5504
B00MHTG3YY,4.5,10,0.6272
B00MHTALI8,3.6667,6,0.4406
B00MHTAC5U,4.5556,9,0.5853
B00MHTEU1C,5,5,0.6894
B00MHTG0XI,4.8,10,0.5085
B00MHTELK2,4.7,10,0.4299
B00MHTGGD2,4.6,10,0.522
B00MHTF60G,4.6,5,0.7266
B00MHTGNKI,4,2,0.3566
B00MHTEW74,5,1,0.4939
B00MHTGHE0,4.1,10,0.4219
B00MHTG7WW,3.3,10,0.3351
B00MHTDFWM,4.3333,6,0.526
B00MHTANTA,4.1,10,0.5127
B00MHTBYR0,4.1,10,0.3081
B00MHTBG5A,3.4,10,0.6576
B00MHTGEHA,5,10,0.6703
B00MHTEZ5I,3,2,-0.0311
B00MHT8CBG,5,1,0.4588
B00MHTFUCK,4.7143,7,0.6374
B00MHTAEMQ,4.8571,7,0.6404
B00MHTDZLI,3.8,10,0.4936
B00MHTFZNE,3.1429,7,0.0737
B00MHTER4W,4.2,10,0.5961
B00MHTFFOI,4.9,10,0.6734
B00MHTE9PO,4.4,10,0.4799
B00MHTGAIS,4.5,10,0.5333
B00MHTDKBI,4.2,10,0.4111
B00MHTBUX8,5,1,0.4588
B00MHTDRXE,4.6,10,0.3621
B00MHTDH34,4,4,0.5277
B00MHTF944,3.75,4,0.1436
B00MHT87ES,4.6667,3,0.2997
B00MHTDA1I,3.9,10,0.275
B00MHTFWYG,4.3,10,0.3404
B00MHTEAUS,4.5,10,0.451
B00MHTG8S0,4.4,10,0.4498
B00MHTGV8M,3.3333,3,0.2468
B00MHTGFH4,4.6,10,0.5941
B00MHTDDYC,4.6,10,0.6424
B00MHTGZFQ,3.8333,6,0.4452
B00MHTDW2A,5,10,0.7987
B00MHTCVQ8,4.2,10,0.3448
B00MHTBCO0,3.7,10,0.3681
B00MHTFBQU,3.7143,7,0.3395
B00MHTGJ8O,4.7,10,0.4679
B00MIJVT6K,3,4,0.1693
B00MIJWBVW,3.8,10,0.1538
B00MIJW4TQ,4.2,10,0.5436
B00MIJVHPS,5,1,0.7964
B00MIJX6CU,3.9,10,0.2937
B00MIJX1GG,3.3,10,0.0729
B00MIJXKUS,5,1,0.893
B00MIJY264,4.2,10,0.5339
B00MIJXZK8,4.8,10,0.4044
B00MIJW7FW,4.3,10,0.5674
B00MIJWT4Q,4,10,0.3815
B00MIJWQH6,4.6,10,0.629
B00MIJW9UU,5,10,0.6495
B00MIJXFYO,4.3,10,0.3238
B00MIJYJ7G,3.1111,9,0.3541
B00MIJW1UI,3,1,0.2617
B00MIJX3ZU,3.9,10,0.4474
B00MIJYLKG,2.9,10,0.0838
B00MIJVZ6Y,4.5,2,0.4069
B00MIJYFD4,3,3,0.1355
B00MIJYCO6,4.3,10,0.5053
B004GNGKRE,5,2,0.499
B00MNSEPT4,5,10,0.5968
B00MNSEHSS,4,2,0.3908
B00MNSFODK,4.8,10,0.4041
B00MNSGHAO,5,7,0.2781
B00MNSGSTY,4.7,10,0.6442
B00MNSHP4Q,5,6,0.6041
B00MNSFASO,4.5,10,0.4187
B00MNSFYMQ,4.2,10,0.2179
B00MNSFMRI,4.5,10,0.2129
B00MNSFZWU,4.4,10,0.4689
B00MNSGF42,4,10,0.1472
B00MNSIQPS,4,4,0.4278
B00MNSEQW0,4.5,10,0.3276
B00MNSEU80,4.8,10,0.2717
B00MNSHGPE,4.2,10,0.321
B00MNSH1SQ,4.7,10,0.4643
B00MNSHF00,4.9,10,0.4624
B00MNSHWJ4,5,1,0.5267
B00MNSH71M,5,1,0.7096
B00MNSFRCS,5,1,0.8222
B00MNSIOQY,4.2857,7,0.3601
B00MNT1398,4.4,10,0.6065
B00MOI2K2M,5,1,0.7903
B00MOJU61S,4.5,10,0.3286
B00MOJUKH8,5,10,0.6541
B00MOJWAI0,4.7,10,0.5712
B00MOJS33Q,4.4,10,0.0696
B00MOJWH4W,4.1,10,0.216
B00MOJU1EA,3.9,10,0.1879
B00MOJUCEY,4.6,10,0.4598
B00MOJUMV2,4.3,10,0.2399
B00MOJU49M,4.3333,3,0.5121
B00MSZL8O2,3.6667,3,0.4798
B00MTSDJBI,3.5,2,-0.0965
B00MTSBWRQ,5,3,0.522
B00MTSCXU6,4.6,10,0.3876
B00MTSF4AC,4.5,4,0.4623
B00MTSHIBK,4.7,10,0.3706
B00MTSIYLS,4.6667,3,0.3577
B00MTSE28C,4,2,-0.0108
B00MTSIUFS,2.8,10,0.1813
B00MTSBPMS,4.5714,7,0.5867
B00MTSEZCK,5,1,0.6249
B00MTSC2FW,4,6,-0.3362
B00MTSM8HO,4.9,10,0.4387
B00MTSJ39K,4.5,8,0.5065
B00MTSHX2Y,5,1,0.4404
B00MTSLSDO,4,1,0.7227
B00MTSFNQW,5,6,0.3368
B00MTSM3WY,5,2,0.5973
B00MTSIQJI,4.8571,7,0.6485
B00MTSMXKG,5,10,0.5844
B00MTSGIMK,3.5,2,0.1229
B00MTSLNO8,3.5,6,-0.1208
B00MTSGYG0,4.9,10,0.5948
B00MTSKMY0,4.7,10,0.5827
B00MTSKAAQ,4.5556,9,0.2996
B00MTSLJZG,4.7143,7,0.5184
B00MTSDE3G,4.9,10,0.4354
B00MTSEUMK,4.5,2,0.6249
B00MTSKEFW,5,3,0.6081
B00MTSHSJ2,5,2,0.6755
B00MTSK5H4,4.1,10,0.4931
B00MTSDXV4,5,10,0.3725
B00MTSMTA0,5,2,0.704
B00MTSDSLE,4.1,10,0.5783
B00MTSFIYY,4,1,0.6259
B00MTT40J2,5,1,0.7003
B00MTSLG04,5,1,0.6784
B00MTSL0T6,4.5,10,0.3293
B00MTSJFU2,5,10,0.4603
B00MTSEPIE,4.5,2,0.755
B00MTSLBCM,5,2,0.3294
B00MTSFSXA,5,1,0.8218
B00MTSF98O,4.4,10,0.4818
B00MTSEKF2,4.3,10,0.3948
B00MVXLN0K,5,10,0.3626
B00MW3H55Q,4.4,10,0.5208
B00MW3GSAO,4,2,0.5897
B00MW3HE98,3.7,10,0.4442
B00MW5GYTM,3.9,10,0.5263
B00MXYI2DS,4.5,10,0.0774
B00MY21L3W,4.2,10,0.4542
B00MY28PO0,4,1,0.1406
B00MY2SPZO,5,1,0
B00MY2T3K0,4.8,10,0.5704
B00MY3A8YE,4.9,10,0.712
B00MY2T0BM,4.7,10,0.3956
B00MY2TQMA,4.7,10,0.3173
B00MY44X26,3.8,10,0.4655
B00MY4IHQY,4.625,8,0.2989
B00MY4IJWG,4.6,5,0.7712
B00MY5Q1SY,4.7,10,0.5994
B00MY5PTK0,3.5,10,0.351
B00MY6HOBQ,5,10,0.4772
B00N0VJLEC,4.4,10,0.3284
B00N0UDV4E,3.5,4,0.2265
B00N0X1VIE,4.6,10,0.5163
B00N0X2CDC,3,7,0.1368
B00N0X03Y2,4.8,5,0.5728
B00N0X2IYK,4.375,8,0.2077
B00N0WZYS8,4.8,10,0.4642
B00N0X0XP6,3.9,10,0.5455
B00N0X2174,4.4,10,0.4763
B00N0X27XM,4.5,10,0.4252
B00N0X125Q,4.1,10,0.5304
B00N0X2NHM,4.4286,7,0.5553
B00N0X1GUC,4.6,10,0.7504
B00N0X1QQQ,4.6,10,0.3291
B00N0X09NW,3.6,10,0.2294
B00N0WZSOS,4.1,10,0.3687
B00N1X9GEY,4.4,5,0.323
B00N1X9SD8,4.3333,6,0.4919
B00N1X9DPQ,4.3333,6,0.3832
B00N1X9K9A,4.8571,7,0.2405
B00N1X9Q4E,4.8333,6,0.6178
B00N1X9HUM,4.1429,7,0.2738
B00N1X9LQC,4,7,0.2609
B00N1X9RG6,3.3333,3,0.518
B00N1X9N4M,2.625,8,-0.0999
B00N2RMEOI,3.4,10,0.0843
B00N3WNQSA,4.7,10,0.504
B00N6FJQN8,1,1,-0.4767
B00N953N34,4.6,10,0.5016
B00N9558AA,4.625,8,0.5485
B00N9562EG,3.9,10,0.3842
B00N952MUO,4.4,10,0.5004
B00N9579I4,4,10,0.4049
B00N952UCY,4.5,10,0.4212
B00N9538B6,4.3,10,0.3787
B00N957EX4,4.4,10,0.4477
B00N955GTS,4.1,10,0.5208
B00N9551WA,4,10,0.2738
B00N953VCM,4.5,10,0.2213
B00N954O4Q,4.8,10,0.5513
B00N953FFA,4.9,10,0.5301
B00N955NTG,4.3333,3,0.6893
B00N956W1O,4.1,10,0.3373
B00N95319U,5,10,0.526
B00N956IUO,4.6,10,0.209
B00N954VHG,4,10,0.3802
B00N956OZI,3.8,10,0.1368
B00N9543MO,4.2,10,0.1685
B00N9525BU,4.3,10,0.31
B00N956AD4,4,10,0.2897
B00N9BVQ9G,4.5,10,0.5859
B00N9BW00A,3.9,10,0.5048
B00N9BW960,3.6,10,0.2269
B00N9TXGNC,5,2,0.67
B00NAXU1BC,4.6,10,0.4164
B00NAZ2BI6,4.8,5,0.3288
B00NAZ3GWQ,4.2,10,0.3179
B00NAZ2Q8Q,3.4,10,0.3843
B00NAZ4QUM,3.5,10,0.2578
B00NAZ435A,3,4,0.2415
B00NAZ3VYY,5,10,0.6118
B00NAZ4T7W,3,1,0
B00NAZ3JZU,4.1,10,0.1807
B00NAZ2H80,4,5,0.4614
B00NAZ40D0,4.3,10,0.4739
B00NAZ2ZK0,4.5,8,0.2819
B00NAZ4GZ2,2.8,10,0.1662
B00NAZ4B8E,4.1,10,0.3155
B00NAZ5PIO,4,10,0.41
B00NAZ5MUA,4.9,10,0.5401
B00NAZ32P2,4.8,10,0.4032
B00NAZ5TW6,4.5,10,0.4803
B00NAZ39H8,4.8,10,0.4872
B00NAZ6254,3,2,0.301
B00NAZ55Q6,4,10,0.4284
B00NAZ57PK,4.3,10,0.3288
B00NAZ6678,3.6667,3,0.4207
B00NAZ2IRA,4.5,10,0.2501
B00NAZ5RIC,4.9,10,0.3279
B00NAZ2LC2,4.4,10,0.483
B00NAZ2SDE,4.9,10,0.5038
B00NAZ532W,4.6,10,0.3699
B00NAZ59XA,4.9,10,0.3518
B00NAZ3BXU,4.125,8,0.3707
B00NAZ4DF0,4.8333,6,0.7177
B00NAZ4XDC,3.7,10,0.4582
B00NAZ48VO,4,10,0.2112
B00NAZ648Y,4.5,10,0.545
B00NAZ23O8,4.2,10,0.492
B00NAZ37L6,4.9,10,0.6234
B00NAZ5JQ2,4.3,10,0.2423
B00NAZ5CAK,4.4,10,0.2139
B00NAZ2ES8,5,1,0.9381
B00NAZ3EM8,4.5,8,0.545
B00NB2LQG6,4.9,10,0.557
B00NB2LWSS,4.9,10,0.5562
B00NB2LZRG,4.6,10,0.2229
B00NB2M2F0,3.4,10,0.2106
B00NBWTG68,4.2,10,0.3985
B00NCTFH5Y,5,6,0.7948
B00NCWCHYA,3,5,0.2476
B00ND25DKY,2,1,-0.3797
B00NFQLSVG,4.5,10,0.5967
B00NFQLZXM,4.6,10,0.6675
B00NFRB95K,4,9,0.3562
B00NFQM3VA,4.6,10,0.4971
B00NGHZMW0,4.5,10,0.506
B00NJ1LMCM,4.4,10,0.535
B00NJ1LIQM,5,4,0.6554
B00NJ1L1B4,4.8,10,0.4129
B00NJ1LQ82,4.6,10,0.6958
B00NJ1KXRC,4.6,10,0.6931
B00NJ1NDI8,4.8,10,0.7028
B00NJ1O8ZK,5,10,0.6782
B00NJ1MM0I,4.5,10,0.5918
B00NJ1N9FK,5,10,0.6379
B00NJ1OBYS,4.9,10,0.4192
B00NJ1MALE,4.9,10,0.5653
B00NJ1O5FI,5,10,0.6102
B00NJ1KTSA,3.7,10,0.2665
B00NJ1OEHW,4.6667,9,0.5267
B00NJ1LF6U,4.6,10,0.424
B00NJ1MXVQ,3.8,10,0.4334
B00NLVM0T4,3.6667,3,0.2018
B00NMMHU74,3,1,0.4215
B00NMPKYUQ,3.7,10,0.4908
B00NMPOBGY,4.8,10,0.3662
B00NMPN1JC,4.5,10,0.4678
B00NMPJC8Q,4.4,10,0.4212
B00NMPPBKO,4.4286,7,0.3676
B00NMPP7UI,2.5,2,0.442
B00NMPPOGA,3.9,10,0.3277
B00NMPOQDM,4.5,10,0.462
B00NMPO010,3.9,10,0.518
B00NMPIWBY,3.5,10,0.1326
B00NMPNOGW,4.2,10,0.2335
B004560ZNM,5,1,0.6468
B00NNZOS84,4.8,10,0.4355
B00NNZKLSU,4.5,10,0.6543
B00NNZS3FS,4.8,10,0.5087
B00NNZKDV0,4.2,10,0.6201
B00NNZTBKY,3.3,10,0.1958
B00NNZS6PA,4.7,10,0.6828
B00NNZQJAO,4.2,10,0.1178
B00NNZUDI8,5,4,0.5734
B00NNZOW8A,3.9,10,0.6452
B00NNZZKAO,4.3,10,0.2426
B00NNZSYO8,4.1,10,0.2421
B00NO064YE,4,1,-0.3713
B00NO004P4,5,10,0.4032
B00NO06X6I,4.7,10,0.6236
B00NO04E5K,5,2,0
B00NNZSHC2,5,5,0.4857
B00NNZQOLS,4.3,10,0.2956
B00NO05I32,4.9,10,0.5813
B00NNZZU36,3.75,4,0.1101
B00NO06TJO,4.2,10,0.2614
B00NO05LMU,3.4,10,-0.0764
B00NO07QXC,4.7,10,0.2893
B00NNZVGEI,4.3,10,0.2867
B00NO0AS5U,5,1,0.5612
B00NO0590E,4.3,10,0.452
B00NO0AGE8,4.7,10,0.4985
B00NO037D0,3.5,10,0.2874
B00NNZSG0A,3.2,10,0.2379
B00NO00KJO,5,2,0.6914
B00NNZVM0Q,5,1,0.7964
B00NO0794I,4.5,4,0
B00NNZQ9TK,4.6,5,0.6246
B00NNZSOGG,3.4,10,0.4096
B00NO06NPO,4.7,10,0.3369
B00NNZYK46,3.5,10,0.2556
B00NO0CTK2,4.1,10,0.0098
B00NO09VX0,4.375,8,0.4086
B00NO05PS0,5,2,0.8705
B00NP59T1I,4.1,10,0.5526
B00NP79AI8,4.6,10,0.4852
B00NPNQBOS,4.4444,9,0.611
B00NPNRXNQ,4.7,10,0.4206
B00NPNQNDC,3.6,10,0.241
B00NPNRL9M,3.9,10,0.302
B00NPNQK9O,3.8,10,0.7273
B00NPNQTGS,4.1,10,0.4293
B00NPNTUGY,5,10,0.5247
B00NPNT3RA,5,1,0.8338
B00NPNSZYC,4.2,10,0.4153
B00NPNQWLU,4.6,10,0.5977
B00NPNSG64,4.8,10,0.5621
B00NPNUINI,4,10,0.469
B00NPNRUU2,2,4,0.1575
B00NPNUM02,5,3,0.2552
B00NPNVAA8,4.3,10,0.6506
B00NPNUTRS,4.5,2,0.2225
B00NPNTDRA,5,1,0.5256
B00NPNTKMI,3.7,10,0.2502
B00NPNWL92,4.3333,3,0.4791
B00NPNW5JS,4.2222,9,0.6023
B00NPNWAT8,3,3,-0.3884
B00NPNTAIM,2,1,-0.5505
B00NPNS0C4,4.8,10,0.565
B00NPNUF4K,4.3,10,0.3032
B00NPNRHDW,4.375,8,0.3269
B00NPNTHC6,4.3,10,0.4312
B00NPNVVRA,4.9,10,0.7037
B00NPNT79O,5,1,0.8452
B00NPNRBFG,4.4,10,0.4727
B00NPNTOEC,4,2,0.0005
B00NPNSTBQ,4.4,10,0.5847
B00NPNS9RU,4.7,10,0.7282
B00NPNREAI,4.3,10,0.7676
B00NPNVF26,3.5714,7,0.2984
B00NPNS3HQ,4.8,10,0.6247
B00NPNVLGG,5,10,0.6816
B00NPNTRI0,4.5,8,0.5786
B00NPNSMVI,5,1,0.9246
B00NQ2GOJU,4.8,10,0.5968
B00NQ2H5R0,3.6,5,0.2977
B00NQ2HNCC,4.9,10,0.7348
B00NQ2ICOA,4.9,10,0.546
B00NQ2H1J2,3.8,10,0.3062
B00NQ2IYV6,3.9,10,0.4333
B00NQ2GS6E,5,6,0.8313
B00NQ2G0IK,4,9,0.3236
B00NQ2HAKM,4.3,10,0.5153
B00NQ2HREQ,4.5,10,0.4318
B00NQ2H28W,5,1,0.6249
B00NQ2M47G,5,6,0.4717
B00NQ2NSH6,3.7,10,0.422
B00NQ2NI2G,4.7,10,0.2666
B00NQ2KJG4,4.2,10,0.5436
B00NQ2L7JM,5,1,0.7935
B00NQ2P7AC,4.8,10,0.5017
B00NQ2NUXS,4.5,10,0.6397
B00NQ2GAX0,4.4,10,0.5595
B00NQ2THJO,4,1,0.4363
B00NQ2SMX6,4.75,4,0.7138
B00NQ2M804,4.3,10,0.5
B00NQ2K7B6,3.7,10,0.5276
B00NQ2SEBG,3.5,10,0.2681
B00NQ2T5YQ,3.9,10,0.4442
B00NQ2RE9Y,4.3,10,0.4912
B00NQ2RXFY,3.9,10,0.5506
B00NQ2WRW8,4.3,10,0.4766
B00NQ2HF2K,4.5,10,0.493
B00NQ2HIRW,4.1,10,0.6091
B00NQ2SI3U,4.1667,6,0.2168
B00NQ2HVBU,3.2,10,0.132
B00NQ2UJVO,4.6,10,0.5075
B00NQ2UREI,3.1,10,0.274
B00NQ2ORIK,4.4,10,0.6232
B00NQ2G9SG,4.8,10,0.6813
B00NQ2PAFE,4.3,10,0.3711
B00NQ2ZE1E,5,3,0.7174
B00NQ2QAAI,4.7,10,0.4895
B00NQ2XCUY,4.2,10,0.421
B00NQ2UG4O,3.3333,3,0.2425
B00NQ2Q0OE,4.6,10,0.4687
B00NQ2TOSS,5,1,0.7163
B00NQ2P4OQ,3.8,10,0.5241
B00NQ2NPPG,4.9,10,0.5798
B00NQ2Y8IY,4.1,10,0.5503
B00NQ2QOX6,3.8,10,0.624
B00NQ2U2WA,4.1,10,0.3572
B00NQ2PDFG,4.5,2,0.6914
B00NQ2J72G,4,10,0.548
B00NQ2LAWG,4.3,10,0.7031
B00NQ2ZHVQ,4.5,2,0.4404
B00NQ2JZ28,4.5,2,0.8034
B00NQ33CQW,4.3,10,0.5527
B00NQ30Y72,5,2,0.6418
B00NQ33J7E,2.4,10,0.2854
B00NQ2V6YI,4.5,10,0.5404
B00NQ2PMM0,4.4,10,0.5897
B00NQ2TZEQ,4.2,10,0.4375
B00NQ2Z0Q8,5,3,0.3421
B00NQ2VE1S,4,10,0.4039
B00NQ2XU2O,5,1,0.969
B00NQ2QZA8,4.1,10,0.3062
B00NQ2M07A,4.7143,7,0.6425
B00NQ30INW,4.9,10,0.8343
B00NQ2NYHU,5,1,0.9535
B00NQ2TWFI,4.7143,7,0.5859
B00NQ2ZUEU,4,2,0.5496
B00NQ2SXY4,4.4,10,0.7139
B00NQ2WONA,4.3,10,0.5117
B00NQ2L3SM,5,2,0.4344
B00NQ2KTXW,3.5,2,0.5293
B00NQ2XKVK,3.9,10,0.2848
B00NQ2NL8C,4.5,10,0.5396
B00NQ2IUIS,4.6667,3,0.4479
B00NQ2RTRQ,3.25,4,-0.015
B00NQ2GXIW,3.75,4,0.3779
B00NQ2UBZ8,4.4444,9,0.4061
B00NQ2OD2U,4.4,10,0.2825
B00NQ2W23C,4.8,10,0.543
B00NQ2YE88,4.4,5,0.8713
B00NQ2Y4L0,3.7778,9,0.4671
B00NQ6U9UQ,4.3,10,0.5595
B00NSR0NGI,2.5556,9,0.0687
B00NU606FK,3.5,10,0.0584
B00NU60CGS,3.2,10,0.0146
B00NU603XU,4.3,10,0.4621
B00NU5ZZJI,3.4,10,0.3976
B00NU60EB6,3.7,10,0.571
B00NU60IXA,3.4,10,-0.0127
B00NU60GPK,3.9,10,0.3111
B00NU608MQ,3.2,10,0.1036
B00NU9MGBO,4.5,10,0.5294
B00NVK1X02,3.6,10,0.3503
B00NVK245A,4.3,10,0.4286
B00NVKNXOQ,4.2,10,0.4043
B00NVK6K5K,4.5,8,0.5111
B00NVLOVRS,3.4,10,0.1048
B00NW5T7PE,5,7,0.7068
B00NWAVYZA,5,4,-0.0899
B00NWJE9NK,4.5,10,0.4358
B00NWJ7JV4,4.3,10,0.3422
B00NWMI6AY,4.3,10,0.3604
B00NWMH6NC,3.3,10,0.23
B00NWMHXIA,3.8889,9,0.5731
B00NWMHG9G,4.3,10,0.4183
B00NWMI8XO,3.6,10,0.3214
B00NWMIBR2,4.1,10,0.4034
B00NWOYY08,4.5,10,0.3643
B00NWOZCQI,4.6,10,0.6477
B00NWPVR8E,4.6,10,0.5614
B00NWQX3ZS,4,10,0.4691
B00NWQWWUA,4.8,5,0.6143
B00NWQXSDU,4.6,10,0.472
B00NWQXW90,4.5,10,0.6092
B00NWQXGNW,4.7143,7,0.3583
B00NWQXCOU,4.3,10,0.4745
B00NWQXKXS,4.7,10,0.1472
B00O0Z05E2,4.6,10,0.5092
B00O0YZWH8,4,10,0.3028
B00O0ZUZVA,4.3,10,0.4206
B00O0ZUGFK,4.1,10,0.2071
B00O0ZUTYS,4.3,10,0.2457
B00O28Y4FI,4.4,10,0.1296
B00O29YUDI,3.875,8,0.1676
B00O29YRKY,4.2,10,0.2237
B00O29YTOI,4.7,10,0.3005
B00O2AXUDS,4.9,10,0.7538
B00O2AYINE,4.5,10,0.5192
B00O2AYF5K,4.9,10,0.5124
B00O33FKL4,4.6,10,0.5294
B00O33EZLU,4.4,10,0.7344
B00O33HED6,4.9,10,0.683
B00O33ERYA,4.5,10,0.54
B00O33GTVO,4.5,10,0.5388
B00O33GM0W,4.6,10,0.6228
B00O33HUP8,3.9,10,0.5211
B00O33G67Q,4.7,10,0.6222
B00O33FU0A,4.2,10,0.4438
B00O33FC7G,4.2,10,0.5554
B00O33H22O,4.5,10,0.6281
B00O33F5AK,3.9,10,0.5433
B00O33G9QY,4.3,10,0.6035
B00O33FGMC,4.4,10,0.6369
B00O33GI06,4.4,10,0.5663
B00O33GPS6,3.8,10,0.3404
B00O33EVT6,4.6,10,0.5084
B00O33EGQ4,4.2,10,0.5137
B00O33HAA8,3.3,10,0.2031
B00O33F8N4,4.4,10,0.5403
B00O33FEZ6,4.2,10,0.482
B00O33FY4W,4.8,10,0.5274
B00O33EOJ8,3.6,10,0.5082
B00O33FB9U,4.4,10,0.64
B00O33G1XU,4.6,10,0.7123
B00O33EFQA,3.6,10,0.3762
B00O33GY0U,4.7,10,0.7894
B00O33FQ90,3.1,10,0.3539
B00O33E5CY,4.3,10,0.6608
B00O3989WA,4.2,10,0.5429
B00O398T5M,4.2,10,0.6272
B00O398XNA,4.6,10,0.2388
B00O399EXI,4.8,10,0.3052
B00O3CRM6G,4.2,10,0.5199
B00O3CPRQS,4.6,10,0.4544
B00O3CPBDC,5,1,0.7184
B00O3GPHIW,4.2,10,0.317
B00O3GPERG,4.2,10,0.2444
B00O4BPX9O,4.6,10,0.5122
B00O4ZM5UA,3.5556,9,0.4686
B00O4ZM8AM,3.9,10,0.4032
B00O4ZM0B4,4.2,10,0.4961
B00O4ZMASC,4,10,0.6429
B00O7OODA8,4.5,10,0.6041
B00O7OOKSI,3.8,10,0.3374
B00O7OOT5W,4.3,10,0.3989
B00O7QZQ6G,3.8571,7,0.3008
B00O7QZY18,4.5,10,0.25
B00O7TNRMS,3.8,10,0.3903
B00O7TNIOA,4.5,10,0.5557
B00O7TO0K6,3.3,10,0.1465
